rxn_id,rxn_type,rxn_date,temperature_deg_c,time_h,startingmat_1_name,startingmat_1_smiles,startingmat_1_eq,startingmat_2_name,startingmat_2_smiles,startingmat_2_eq,reagent_1_name,reagent_1_smiles,reagent_1_eq,catalyst_name,catalyst_smiles,catalyst_eq,solvent_1_name,solvent_1_smiles,solvent_1_fraction,startingmat_1_area%,product_1_name,product_1_smiles,product_1_area%,contains_water,additives_name_merged,additives_smiles_merged,additives_fraction_merged,YieldCategory
ELN032036-467_2_1_E11,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.190932117362278,TMSOK,[K].C[Si](C)(C)O,3.1790651184828684,AlPhos,CCCCc1c(F)c(F)c(c(F)c1F)c2c(cc(C(C)C)c(c2C(C)C)c3cccc(OC)c3P(C45CC6CC(CC(C6)C4)C5)C78CC9CC(CC(C9)C7)C8)C(C)C.FC(F)(F)c%10ccc([Pd]Br)cc%10,0.074298215781581,Dioxane,C1COCCO1,1.0,0.0088789598295728,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.2290735356715217,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-467_2_1_F9,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.2650236774655803,TMSOK,[K].C[Si](C)(C)O,3.479846860545473,BrettPhos,COc1ccc(OC)c(c1P(C23CC4CC(CC(C4)C2)C3)C56CC7CC(CC(C7)C5)C6)c8c(cc(cc8C(C)C)C(C)C)C(C)C.FC(F)(F)c9ccc([Pd]Br)cc9,0.0909289228975318,anisole,COc1ccccc1,1.0,0.0095444590891431,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.0863511794746634,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_1_H1,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.159953319831943,NaOtBu,[Na+].CC(C)(C)[O-],2.988536664506471,XPhos,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC(C)c3cc(C(C)C)c(c(c3)C(C)C)-c4ccccc4P(C(C)(C)C)C(C)(C)C,0.0831151430100915,anisole,COc1ccccc1,1.0,0.6995119538952598,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.0520322150434126,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_1_H2,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.1294887826663058,NaOtBu,[Na+].CC(C)(C)[O-],2.950165803474484,tBuBrettPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C(OC)=CC=C1OC)(C(C)(C)C)C(C)(C)C,0.077966085549404,anisole,COc1ccccc1,1.0,0.6829019563056408,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.1082158425786957,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_1_H9,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.1430150544638344,NaOtBu,[Na+].CC(C)(C)[O-],2.78287542618645,BrettPhos,COc1ccc(OC)c(c1P(C23CC4CC(CC(C4)C2)C3)C56CC7CC(CC(C7)C5)C6)c8c(cc(cc8C(C)C)C(C)C)C(C)C.FC(F)(F)c9ccc([Pd]Br)cc9,0.0769463845403471,anisole,COc1ccccc1,1.0,0.2800652941193603,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.0947163819243005,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_1_H11,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.157319649547003,NaOtBu,[Na+].CC(C)(C)[O-],2.9853296852007034,AlPhos,CCCCc1c(F)c(F)c(c(F)c1F)c2c(cc(C(C)C)c(c2C(C)C)c3cccc(OC)c3P(C45CC6CC(CC(C6)C4)C5)C78CC9CC(CC(C9)C7)C8)C(C)C.FC(F)(F)c%10ccc([Pd]Br)cc%10,0.0821139931513167,anisole,COc1ccccc1,1.0,0.0076457166678923,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.0765953670653292,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_A1,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.213024449213117,K3PO4,[K+].[K+].[K+].[O-][P]([O-])([O-])=O,3.032652975872742,XPhos,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC(C)c3cc(C(C)C)c(c(c3)C(C)C)-c4ccccc4P(C(C)(C)C)C(C)(C)C,0.0906955974084045,tAmOH,CCC(C)(C)O,1.0,0.0,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.1100636154692926,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_A2,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.2247717067848922,K3PO4,[K+].[K+].[K+].[O-][P]([O-])([O-])=O,3.014890948450269,tBuBrettPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C(OC)=CC=C1OC)(C(C)(C)C)C(C)(C)C,0.0807803369958225,tAmOH,CCC(C)(C)O,1.0,0.0,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.2471944561919352,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-467_2_2_A5,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.228522368596158,K3PO4,[K+].[K+].[K+].[O-][P]([O-])([O-])=O,3.129023804236114,GPhos,COc1ccc(OC(C)(C)C)c2c1[C]3(=C(C=CC=C3C(C)C)C(C)C)[Pd](Br)(c4ccc(cc4)C(F)(F)F)P2(C5CCCCC5)C6CCCCC6,0.0877980973047906,tAmOH,CCC(C)(C)O,1.0,0.0,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.2269563155407636,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-467_2_2_B1,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.1206987629687473,K3PO4,[K+].[K+].[K+].[O-][P]([O-])([O-])=O,2.7896144619553582,XPhos,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC(C)c3cc(C(C)C)c(c(c3)C(C)C)-c4ccccc4P(C(C)(C)C)C(C)(C)C,0.0696641105647868,anisole,COc1ccccc1,1.0,0.030925713437644,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.0676613325134795,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_B4,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.2270672320155012,K3PO4,[K+].[K+].[K+].[O-][P]([O-])([O-])=O,2.9666257677716645,BrettPhos,C/C=C/C[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C(OC)=CC=C1OC)(C3CCCCC3)C4CCCCC4,0.0733352385513513,anisole,COc1ccccc1,1.0,0.6470844304598463,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.0766245578483916,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_B5,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.1495993646540927,K3PO4,[K+].[K+].[K+].[O-][P]([O-])([O-])=O,2.7054336871182776,GPhos,COc1ccc(OC(C)(C)C)c2c1[C]3(=C(C=CC=C3C(C)C)C(C)C)[Pd](Br)(c4ccc(cc4)C(F)(F)F)P2(C5CCCCC5)C6CCCCC6,0.0714807154207481,anisole,COc1ccccc1,1.0,0.1994170955916235,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.1692631275592473,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_B8,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.252179967418418,K3PO4,[K+].[K+].[K+].[O-][P]([O-])([O-])=O,2.966211661017942,DiMeIHept Cl,CC(C)CC(CC(C)C)c1cccc(C(CC(C)C)CC(C)C)c1N2C(=C(Cl)N(C2=[Pd](Cl)C\C=C\c3ccccc3)c4c(cccc4C(CC(C)C)CC(C)C)C(CC(C)C)CC(C)C)Cl,0.076445418221394,anisole,COc1ccccc1,1.0,0.6345249314620711,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.0802152096237237,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_B12,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.20992068541591,K3PO4,[K+].[K+].[K+].[O-][P]([O-])([O-])=O,2.952467386589773,CPhos,CN(C)c1cccc(N(C)C)c1c2ccccc2P(c3ccccc3)C(C)(C)C.CS(=O)(=O)O[Pd]c4ccccc4c5ccccc5N,0.0722352543418485,anisole,COc1ccccc1,1.0,0.3088967006690688,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.1597096922660966,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_C1,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.1792138032473245,TMSOK,[K].C[Si](C)(C)O,3.34116267834618,XPhos,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC(C)c3cc(C(C)C)c(c(c3)C(C)C)-c4ccccc4P(C(C)(C)C)C(C)(C)C,0.0879457141827609,tAmOH,CCC(C)(C)O,1.0,0.0,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.066907956816969,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_C3,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.22872959465778,TMSOK,[K].C[Si](C)(C)O,3.3468021961139724,BippyPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=CC=NN1C2=C(C3=CC=CC=C3)N(C4=CC=CC=C4)N=C2C5=CC=CC=C5)(C(C)(C)C)C(C)(C)C,0.0798817028764919,tAmOH,CCC(C)(C)O,1.0,0.0,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.0637399864923678,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_C4,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.2620203647737434,TMSOK,[K].C[Si](C)(C)O,3.322474959532388,BrettPhos,C/C=C/C[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C(OC)=CC=C1OC)(C3CCCCC3)C4CCCCC4,0.0721302985694988,tAmOH,CCC(C)(C)O,1.0,0.0,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.06089401726542,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_C7,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.1967457928725194,TMSOK,[K].C[Si](C)(C)O,3.324619669364762,IHept,CCCC(CCC)c1cccc(C(CCC)CCC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CCC)CCC)C(CCC)CCC)Cl.Clc4cccnc4,0.0791233592820762,tAmOH,CCC(C)(C)O,1.0,0.0,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.060715143275434,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_C8,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.1137081322358555,TMSOK,[K].C[Si](C)(C)O,3.2630466207267474,DiMeIHept Cl,CC(C)CC(CC(C)C)c1cccc(C(CC(C)C)CC(C)C)c1N2C(=C(Cl)N(C2=[Pd](Cl)C\C=C\c3ccccc3)c4c(cccc4C(CC(C)C)CC(C)C)C(CC(C)C)CC(C)C)Cl,0.0792581476871334,tAmOH,CCC(C)(C)O,1.0,0.0,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.0534069482532788,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_C9,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.1682058401469224,TMSOK,[K].C[Si](C)(C)O,3.1597541999388925,BrettPhos,COc1ccc(OC)c(c1P(C23CC4CC(CC(C4)C2)C3)C56CC7CC(CC(C7)C5)C6)c8c(cc(cc8C(C)C)C(C)C)C(C)C.FC(F)(F)c9ccc([Pd]Br)cc9,0.0736422410516076,tAmOH,CCC(C)(C)O,1.0,0.0,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.0714295984685501,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_C10,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.1780924671926518,TMSOK,[K].C[Si](C)(C)O,3.332651616682379,XPhos,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C(C(C)=C(C)C(C)=C2C)=C2[P]([Pd]3(OS(C)(=O)=O)C4=CC=CC=C4C5=CC=CC=C5[NH2]3)(C(C)(C)C)C(C)(C)C,0.0738940997867071,tAmOH,CCC(C)(C)O,1.0,0.0,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.1139518925736302,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_C11,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.2387899906765691,TMSOK,[K].C[Si](C)(C)O,3.2594267489581283,AlPhos,CCCCc1c(F)c(F)c(c(F)c1F)c2c(cc(C(C)C)c(c2C(C)C)c3cccc(OC)c3P(C45CC6CC(CC(C6)C4)C5)C78CC9CC(CC(C9)C7)C8)C(C)C.FC(F)(F)c%10ccc([Pd]Br)cc%10,0.0757212375955062,tAmOH,CCC(C)(C)O,1.0,0.0,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.1000031604986862,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_C12,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.1967313772411563,TMSOK,[K].C[Si](C)(C)O,3.2261660431699344,CPhos,CN(C)c1cccc(N(C)C)c1c2ccccc2P(c3ccccc3)C(C)(C)C.CS(=O)(=O)O[Pd]c4ccccc4c5ccccc5N,0.0839772187748943,tAmOH,CCC(C)(C)O,1.0,0.0,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.0622231669586942,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_D1,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.1422495990721928,TMSOK,[K].C[Si](C)(C)O,3.0582334645874014,XPhos,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC(C)c3cc(C(C)C)c(c(c3)C(C)C)-c4ccccc4P(C(C)(C)C)C(C)(C)C,0.0730527882210843,TBME,COC(C)(C)C,1.0,0.6062509220056049,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.1386798380704841,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_D3,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.1906338350326768,TMSOK,[K].C[Si](C)(C)O,3.42356635350188,BippyPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=CC=NN1C2=C(C3=CC=CC=C3)N(C4=CC=CC=C4)N=C2C5=CC=CC=C5)(C(C)(C)C)C(C)(C)C,0.0756412621244461,TBME,COC(C)(C)C,1.0,0.3863959841675414,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.2998250206184389,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-467_2_2_D4,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.223418512579228,TMSOK,[K].C[Si](C)(C)O,3.4923236259068275,BrettPhos,C/C=C/C[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C(OC)=CC=C1OC)(C3CCCCC3)C4CCCCC4,0.0689646689342384,TBME,COC(C)(C)C,1.0,0.1593051567032616,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.4191976999300981,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-467_2_2_D7,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.2191270476289855,TMSOK,[K].C[Si](C)(C)O,3.2100863940477917,IHept,CCCC(CCC)c1cccc(C(CCC)CCC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CCC)CCC)C(CCC)CCC)Cl.Clc4cccnc4,0.0840368400490414,TBME,COC(C)(C)C,1.0,0.4495269315693722,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.2324144765910133,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-467_2_2_D8,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.2211860275108315,TMSOK,[K].C[Si](C)(C)O,3.282626561856435,DiMeIHept Cl,CC(C)CC(CC(C)C)c1cccc(C(CC(C)C)CC(C)C)c1N2C(=C(Cl)N(C2=[Pd](Cl)C\C=C\c3ccccc3)c4c(cccc4C(CC(C)C)CC(C)C)C(CC(C)C)CC(C)C)Cl,0.0698936647199166,TBME,COC(C)(C)C,1.0,0.4487494423188343,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.0989437185631022,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_D10,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.1999371510702106,TMSOK,[K].C[Si](C)(C)O,3.286878746377341,XPhos,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C(C(C)=C(C)C(C)=C2C)=C2[P]([Pd]3(OS(C)(=O)=O)C4=CC=CC=C4C5=CC=CC=C5[NH2]3)(C(C)(C)C)C(C)(C)C,0.0740217820410093,TBME,COC(C)(C)C,1.0,0.5287604152905238,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.2023317202364883,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-467_2_2_D12,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.2623655562045444,TMSOK,[K].C[Si](C)(C)O,3.348181780210313,CPhos,CN(C)c1cccc(N(C)C)c1c2ccccc2P(c3ccccc3)C(C)(C)C.CS(=O)(=O)O[Pd]c4ccccc4c5ccccc5N,0.0773307678190666,TBME,COC(C)(C)C,1.0,0.4410782011129462,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.266350744688012,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-467_2_2_E1,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.1240318106857177,TMSOK,[K].C[Si](C)(C)O,3.1123482699545755,XPhos,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC(C)c3cc(C(C)C)c(c(c3)C(C)C)-c4ccccc4P(C(C)(C)C)C(C)(C)C,0.0674972217649154,Dioxane,C1COCCO1,1.0,0.0694071176783579,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.1643106849315596,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-467_2_2_E2,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.1664278206204943,TMSOK,[K].C[Si](C)(C)O,3.2045118268234947,tBuBrettPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C(OC)=CC=C1OC)(C(C)(C)C)C(C)(C)C,0.083712904633866,Dioxane,C1COCCO1,1.0,0.0841053134133047,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.2550929261296419,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-467_2_2_E3,Buchwald-Hartwig,22/01/2024,60.0,3.0,CMA13 (Nitrile),CN(CC#N)Cc1cc(Cl)ccc1NC(=O)OC(C)(C)C,1,2-Aminonicotinamide,NC(=O)c1cccnc1N,1.1484802201916593,TMSOK,[K].C[Si](C)(C)O,3.229222417011921,BippyPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=CC=NN1C2=C(C3=CC=CC=C3)N(C4=CC=CC=C4)N=C2C5=CC=CC=C5)(C(C)(C)C)C(C)(C)C,0.0686691798057981,Dioxane,C1COCCO1,1.0,0.0,aniline coupled BH product,CN(CC#N)Cc1cc(ccc1NC(=O)OC(C)(C)C)Nc1ncccc1C(=O)N,0.1995876992953324,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
